     Lat[deg]     Lon[deg]   Disp_north    Disp_east    Disp_down    Stress_nn    Stress_ee    Stress_dd    Stress_ne    Stress_ed    Stress_dn       Tilt_n       Tilt_e     Rotation        Geoid      Gravity      CFS_Max      CFS_Mas  CFS_Mas_Opt    Sigma_Mas Rake_Mas_Opt      CFS_Opt  Sigma_Opt_1 Strike_Opt_1    Dip_Opt_1   Rake_Opt_1  Sigma_Opt_2 Strike_Opt_2    Dip_Opt_2   Rake_Opt_2
    30.240000   105.040000  0.42290E-01 -0.84965E-01 -0.23803E-02  0.30291E+05  0.23655E+05  0.48402E+03 -0.30905E+05  0.38311E+04 -0.44792E+04 -0.60528E-07  0.27533E-06 -0.39825E-06  0.00000E+00 -0.73379E-08 -0.15346E+05 -0.15391E+05 -0.15348E+05  0.22941E+05  0.12018E+03 -0.15299E+05  0.22964E+05  0.22882E+03  0.33022E+02  0.12009E+03  0.16391E+04  0.35328E+03  0.29874E+02  0.56737E+02
    30.300000   105.040000  0.44495E-01 -0.91312E-01 -0.29902E-02  0.31829E+05  0.27819E+05  0.55448E+03 -0.33606E+05  0.44058E+04 -0.49170E+04 -0.68670E-07  0.29896E-06 -0.42109E-06  0.00000E+00 -0.92179E-08 -0.17270E+05 -0.17321E+05 -0.17275E+05  0.25222E+05  0.12018E+03 -0.17219E+05  0.25255E+05  0.22881E+03  0.33025E+02  0.12009E+03  0.21083E+04  0.35326E+03  0.29872E+02  0.56731E+02
    30.360000   105.040000  0.46741E-01 -0.98129E-01 -0.36435E-02  0.33379E+05  0.32529E+05  0.63545E+03 -0.36457E+05  0.50603E+04 -0.53928E+04 -0.78045E-07  0.32524E-06 -0.44492E-06  0.00000E+00 -0.11232E-07 -0.19394E+05 -0.19451E+05 -0.19402E+05  0.27700E+05  0.12019E+03 -0.19337E+05  0.27745E+05  0.22880E+03  0.33030E+02  0.12009E+03  0.26450E+04  0.35325E+03  0.29870E+02  0.56724E+02
    30.420000   105.040000  0.49014E-01 -0.10544E+00 -0.43403E-02  0.34932E+05  0.37840E+05  0.72854E+03 -0.39450E+05  0.58050E+04 -0.59088E+04 -0.88824E-07  0.35453E-06 -0.46973E-06  0.00000E+00 -0.13380E-07 -0.21732E+05 -0.21794E+05 -0.21743E+05  0.30387E+05  0.12019E+03 -0.21669E+05  0.30448E+05  0.22879E+03  0.33035E+02  0.12009E+03  0.32554E+04  0.35324E+03  0.29866E+02  0.56716E+02
    30.480000   105.040000  0.51300E-01 -0.11326E+00 -0.50798E-02  0.36475E+05  0.43811E+05  0.83559E+03 -0.42576E+05  0.66513E+04 -0.64674E+04 -0.10120E-06  0.38721E-06 -0.49549E-06  0.00000E+00 -0.15660E-07 -0.24299E+05 -0.24367E+05 -0.24315E+05  0.33296E+05  0.12020E+03 -0.24230E+05  0.33377E+05  0.22879E+03  0.33041E+02  0.12008E+03  0.39461E+04  0.35322E+03  0.29862E+02  0.56708E+02
    30.540000   105.040000  0.53582E-01 -0.12163E+00 -0.58604E-02  0.37994E+05  0.50507E+05  0.95876E+03 -0.45821E+05  0.76124E+04 -0.70706E+04 -0.11539E-06  0.42375E-06 -0.52218E-06  0.00000E+00 -0.18066E-07 -0.27112E+05 -0.27186E+05 -0.27133E+05  0.36439E+05  0.12020E+03 -0.27036E+05  0.36545E+05  0.22878E+03  0.33048E+02  0.12008E+03  0.47242E+04  0.35321E+03  0.29856E+02  0.56699E+02
    30.600000   105.040000  0.55839E-01 -0.13054E+00 -0.66793E-02  0.39471E+05  0.57996E+05  0.11005E+04 -0.49162E+05  0.87022E+04 -0.77197E+04 -0.13165E-06  0.46465E-06 -0.54972E-06  0.00000E+00 -0.20591E-07 -0.30185E+05 -0.30266E+05 -0.30213E+05  0.39827E+05  0.12020E+03 -0.30103E+05  0.39962E+05  0.22878E+03  0.33056E+02  0.12007E+03  0.55969E+04  0.35320E+03  0.29849E+02  0.56689E+02
    30.660000   105.040000  0.58050E-01 -0.14003E+00 -0.75322E-02  0.40884E+05  0.66348E+05  0.12636E+04 -0.52568E+05  0.99365E+04 -0.84156E+04 -0.15026E-06  0.51052E-06 -0.57807E-06  0.00000E+00 -0.23220E-07 -0.33533E+05 -0.33621E+05 -0.33568E+05  0.43466E+05  0.12020E+03 -0.33443E+05  0.43638E+05  0.22877E+03  0.33065E+02  0.12007E+03  0.65720E+04  0.35320E+03  0.29841E+02  0.56678E+02
    30.720000   105.040000  0.60185E-01 -0.15010E+00 -0.84127E-02  0.42211E+05  0.75631E+05  0.14514E+04 -0.55991E+05  0.11331E+05 -0.91580E+04 -0.17155E-06  0.56204E-06 -0.60715E-06  0.00000E+00 -0.25934E-07 -0.37165E+05 -0.37260E+05 -0.37210E+05  0.47362E+05  0.12019E+03 -0.37069E+05  0.47575E+05  0.22877E+03  0.33075E+02  0.12006E+03  0.76568E+04  0.35320E+03  0.29831E+02  0.56666E+02
    30.780000   105.040000  0.62215E-01 -0.16075E+00 -0.93120E-02  0.43433E+05  0.85907E+05  0.16674E+04 -0.59367E+05  0.12904E+05 -0.99456E+04 -0.19587E-06  0.62002E-06 -0.63689E-06  0.00000E+00 -0.28706E-07 -0.41085E+05 -0.41187E+05 -0.41142E+05  0.51509E+05  0.12018E+03 -0.40982E+05  0.51773E+05  0.22878E+03  0.33087E+02  0.12005E+03  0.88576E+04  0.35320E+03  0.29819E+02  0.56653E+02
    30.840000   105.040000  0.64106E-01 -0.17198E+00 -0.10219E-01  0.44542E+05  0.97217E+05  0.19159E+04 -0.62611E+05  0.14670E+05 -0.10777E+05 -0.22364E-06  0.68539E-06 -0.66730E-06  0.00000E+00 -0.31501E-07 -0.45288E+05 -0.45398E+05 -0.45357E+05  0.55899E+05  0.12017E+03 -0.45177E+05  0.56221E+05  0.22878E+03  0.33101E+02  0.12003E+03  0.10178E+05  0.35320E+03  0.29806E+02  0.56639E+02
    30.900000   105.040000  0.65825E-01 -0.18378E+00 -0.11117E-01  0.45553E+05  0.10957E+06  0.22016E+04 -0.65621E+05  0.16643E+05 -0.11650E+05 -0.25529E-06  0.75926E-06 -0.69846E-06  0.00000E+00 -0.34272E-07 -0.49753E+05 -0.49871E+05 -0.49837E+05  0.60518E+05  0.12016E+03 -0.49634E+05  0.60905E+05  0.22880E+03  0.33117E+02  0.12002E+03  0.11617E+05  0.35321E+03  0.29790E+02  0.56622E+02
    30.960000   105.040000  0.67340E-01 -0.19611E+00 -0.11990E-01  0.46524E+05  0.12293E+06  0.25302E+04 -0.68288E+05  0.18838E+05 -0.12567E+05 -0.29133E-06  0.84291E-06 -0.73064E-06  0.00000E+00 -0.36963E-07 -0.54445E+05 -0.54572E+05 -0.54545E+05  0.65349E+05  0.12014E+03 -0.54317E+05  0.65811E+05  0.22881E+03  0.33135E+02  0.12000E+03  0.13163E+05  0.35323E+03  0.29771E+02  0.56603E+02
    31.020000   105.040000  0.68631E-01 -0.20896E+00 -0.12817E-01  0.47570E+05  0.13720E+06  0.29089E+04 -0.70521E+05  0.21265E+05 -0.13537E+05 -0.33232E-06  0.93791E-06 -0.76439E-06  0.00000E+00 -0.39510E-07 -0.59312E+05 -0.59450E+05 -0.59431E+05  0.70394E+05  0.12012E+03 -0.59172E+05  0.70935E+05  0.22884E+03  0.33155E+02  0.11998E+03  0.14794E+05  0.35325E+03  0.29751E+02  0.56581E+02
    31.080000   105.040000  0.69691E-01 -0.22227E+00 -0.13575E-01  0.48874E+05  0.15223E+06  0.33472E+04 -0.72288E+05  0.23939E+05 -0.14581E+05 -0.37893E-06  0.10461E-05 -0.80068E-06  0.00000E+00 -0.41849E-07 -0.64296E+05 -0.64449E+05 -0.64437E+05  0.75683E+05  0.12009E+03 -0.64142E+05  0.76312E+05  0.22887E+03  0.33178E+02  0.11996E+03  0.16472E+05  0.35328E+03  0.29729E+02  0.56555E+02
    31.140000   105.040000  0.70536E-01 -0.23602E+00 -0.14246E-01  0.50681E+05  0.16786E+06  0.38582E+04 -0.73667E+05  0.26885E+05 -0.15742E+05 -0.43199E-06  0.11700E-05 -0.84094E-06  0.00000E+00 -0.43917E-07 -0.69353E+05 -0.69526E+05 -0.69519E+05  0.81314E+05  0.12007E+03 -0.69178E+05  0.82038E+05  0.22890E+03  0.33204E+02  0.11994E+03  0.18143E+05  0.35330E+03  0.29706E+02  0.56524E+02
    31.200000   105.040000  0.71208E-01 -0.25021E+00 -0.14816E-01  0.53252E+05  0.18399E+06  0.44613E+04 -0.74907E+05  0.30155E+05 -0.17087E+05 -0.49257E-06  0.13125E-05 -0.88707E-06  0.00000E+00 -0.45674E-07 -0.74484E+05 -0.74684E+05 -0.74681E+05  0.87483E+05  0.12005E+03 -0.74280E+05  0.88315E+05  0.22894E+03  0.33233E+02  0.11992E+03  0.19745E+05  0.35332E+03  0.29681E+02  0.56487E+02
    31.260000   105.040000  0.71770E-01 -0.26489E+00 -0.15281E-01  0.56765E+05  0.20072E+06  0.51853E+04 -0.76451E+05  0.33849E+05 -0.18710E+05 -0.56206E-06  0.14777E-05 -0.94120E-06  0.00000E+00 -0.47106E-07 -0.79781E+05 -0.80019E+05 -0.80018E+05  0.94509E+05  0.12003E+03 -0.79537E+05  0.95471E+05  0.22898E+03  0.33265E+02  0.11991E+03  0.21219E+05  0.35333E+03  0.29656E+02  0.56444E+02
    31.320000   105.040000  0.72284E-01 -0.28020E+00 -0.15648E-01  0.61164E+05  0.21855E+06  0.60712E+04 -0.78900E+05  0.38145E+05 -0.20717E+05 -0.64221E-06  0.16706E-05 -0.10052E-05  0.00000E+00 -0.48238E-07 -0.85474E+05 -0.85765E+05 -0.85765E+05  0.10283E+06  0.12002E+03 -0.85175E+05  0.10396E+06  0.22901E+03  0.33301E+02  0.11989E+03  0.22540E+05  0.35333E+03  0.29628E+02  0.56394E+02
    31.380000   105.040000  0.72773E-01 -0.29632E+00 -0.15936E-01  0.65967E+05  0.23856E+06  0.71758E+04 -0.82837E+05  0.43317E+05 -0.23197E+05 -0.73510E-06  0.18978E-05 -0.10797E-05  0.00000E+00 -0.49126E-07 -0.91948E+05 -0.92314E+05 -0.92314E+05  0.11294E+06  0.12000E+03 -0.91575E+05  0.11429E+06  0.22903E+03  0.33342E+02  0.11987E+03  0.23742E+05  0.35333E+03  0.29595E+02  0.56340E+02
    31.440000   105.040000  0.73160E-01 -0.31352E+00 -0.16161E-01  0.70104E+05  0.26244E+06  0.85722E+04 -0.88487E+05  0.49738E+05 -0.26165E+05 -0.84302E-06  0.21671E-05 -0.11630E-05  0.00000E+00 -0.49820E-07 -0.99705E+05 -0.10017E+06 -0.10017E+06  0.12522E+06  0.11998E+03 -0.99226E+05  0.12688E+06  0.22905E+03  0.33390E+02  0.11983E+03  0.24943E+05  0.35333E+03  0.29550E+02  0.56285E+02
    31.500000   105.040000  0.73198E-01 -0.33200E+00 -0.16312E-01  0.71902E+05  0.29232E+06  0.10348E+05 -0.95222E+05  0.57839E+05 -0.29488E+05 -0.96842E-06  0.24868E-05 -0.12501E-05  0.00000E+00 -0.50285E-07 -0.10920E+06 -0.10981E+06 -0.10980E+06  0.13972E+06  0.11992E+03 -0.10858E+06  0.14176E+06  0.22907E+03  0.33446E+02  0.11976E+03  0.26348E+05  0.35337E+03  0.29488E+02  0.56233E+02
    31.560000   105.040000  0.72428E-01 -0.35179E+00 -0.16308E-01  0.69331E+05  0.33009E+06  0.12598E+05 -0.10103E+06  0.67997E+05 -0.32822E+05 -0.11144E-05  0.28649E-05 -0.13323E-05  0.00000E+00 -0.50274E-07 -0.12056E+06 -0.12136E+06 -0.12131E+06  0.15578E+06  0.11982E+03 -0.11973E+06  0.15825E+06  0.22912E+03  0.33515E+02  0.11965E+03  0.28194E+05  0.35347E+03  0.29398E+02  0.56189E+02
    31.620000   105.040000  0.70181E-01 -0.37252E+00 -0.15940E-01  0.60603E+05  0.37620E+06  0.15425E+05 -0.10223E+06  0.80368E+05 -0.35586E+05 -0.12860E-05  0.33075E-05 -0.13994E-05  0.00000E+00 -0.49140E-07 -0.13314E+06 -0.13422E+06 -0.13405E+06  0.17185E+06  0.11964E+03 -0.13202E+06  0.17467E+06  0.22922E+03  0.33598E+02  0.11948E+03  0.30624E+05  0.35369E+03  0.29273E+02  0.56158E+02
    31.680000   105.040000  0.65687E-01 -0.39330E+00 -0.14799E-01  0.45028E+05  0.42818E+06  0.18946E+05 -0.93634E+05  0.94674E+05 -0.37045E+05 -0.14939E-05  0.38200E-05 -0.14465E-05  0.00000E+00 -0.45623E-07 -0.14508E+06 -0.14659E+06 -0.14606E+06  0.18539E+06  0.11938E+03 -0.14349E+06  0.18819E+06  0.22942E+03  0.33697E+02  0.11925E+03  0.33483E+05  0.35406E+03  0.29112E+02  0.56139E+02
    31.740000   105.040000  0.58292E-01 -0.41260E+00 -0.12214E-01  0.23898E+05  0.47916E+06  0.23343E+05 -0.69642E+05  0.11005E+06 -0.36539E+05 -0.17589E-05  0.44122E-05 -0.14863E-05  0.00000E+00 -0.37653E-07 -0.15292E+06 -0.15511E+06 -0.15383E+06  0.19324E+06  0.11902E+03 -0.15059E+06  0.19525E+06  0.22972E+03  0.33806E+02  0.11898E+03  0.36123E+05  0.35458E+03  0.28925E+02  0.56131E+02
    31.800000   105.040000  0.47771E-01 -0.42856E+00 -0.72195E-02  0.10367E+04  0.51718E+06  0.28990E+05 -0.25961E+05  0.12506E+06 -0.33894E+05 -0.21181E-05  0.51125E-05 -0.15720E-05  0.00000E+00 -0.22256E-07 -0.15161E+06 -0.15479E+06 -0.15227E+06  0.19255E+06  0.11863E+03 -0.14822E+06  0.19263E+06  0.23012E+03  0.33916E+02  0.11871E+03  0.37327E+05  0.35520E+03  0.28739E+02  0.56123E+02
    31.860000   105.040000  0.34656E-01 -0.43956E+00  0.13987E-02 -0.17230E+05  0.52583E+06  0.36727E+05  0.38068E+05  0.13813E+06 -0.30016E+05 -0.26296E-05  0.59959E-05 -0.18322E-05  0.00000E+00  0.43117E-08 -0.13493E+06 -0.13932E+06 -0.13528E+06  0.18235E+06  0.11827E+03 -0.13030E+06  0.17957E+06  0.23057E+03  0.34010E+02  0.11851E+03  0.35449E+05  0.35578E+03  0.28594E+02  0.56095E+02
    31.920000   105.040000  0.20497E-01 -0.44549E+00  0.14931E-01 -0.22586E+05  0.48703E+06  0.48376E+05  0.11713E+06  0.14866E+06 -0.27627E+05 -0.33740E-05  0.72329E-05 -0.25235E-05  0.00000E+00  0.46027E-07 -0.96354E+05 -0.10177E+06 -0.96630E+05  0.16613E+06  0.11805E+03 -0.90788E+05  0.16052E+06  0.23093E+03  0.34080E+02  0.11845E+03  0.28594E+05  0.35613E+03  0.28528E+02  0.56015E+02
    31.980000   105.040000  0.79792E-02 -0.44958E+00  0.34407E-01 -0.50866E+04  0.38619E+06  0.67546E+05  0.19799E+06  0.15971E+06 -0.31802E+05 -0.44496E-05  0.91702E-05 -0.41033E-05  0.00000E+00  0.10607E-06 -0.30534E+05 -0.36273E+05 -0.31294E+05  0.15545E+06  0.11809E+03 -0.24851E+05  0.14855E+06  0.23108E+03  0.34136E+02  0.11857E+03  0.14239E+05  0.35602E+03  0.28550E+02  0.55839E+02
    32.040000   105.040000  0.89007E-03 -0.46102E+00  0.60200E-01  0.48433E+05  0.22116E+06  0.10007E+06  0.25753E+06  0.18323E+06 -0.49108E+05 -0.59569E-05  0.12457E-04 -0.73197E-05  0.00000E+00  0.18558E-06  0.63088E+05  0.57750E+05  0.61051E+05  0.17483E+06  0.11845E+03  0.68187E+05  0.16887E+06  0.23080E+03  0.34224E+02  0.11880E+03 -0.12866E+05  0.35528E+03  0.28606E+02  0.55533E+02
    32.100000   105.040000  0.41928E-02 -0.49853E+00  0.92098E-01  0.16084E+06  0.19012E+05  0.15081E+06  0.25719E+06  0.24958E+06 -0.82360E+05 -0.79855E-05  0.18238E-04 -0.13279E-04  0.00000E+00  0.28391E-06  0.16834E+06  0.16187E+06  0.16299E+06  0.26649E+06  0.11909E+03  0.17449E+06  0.26303E+06  0.22974E+03  0.34437E+02  0.11889E+03 -0.66940E+05  0.35377E+03  0.28527E+02  0.55109E+02
    32.160000   105.040000  0.24368E-01 -0.59500E+00  0.13170E+00  0.37217E+06 -0.11715E+06  0.20735E+06  0.12687E+06  0.42485E+06 -0.11422E+06 -0.10672E-04  0.28540E-04 -0.23290E-04  0.00000E+00  0.40600E-06  0.21605E+06  0.19599E+06  0.19609E+06  0.48988E+06  0.11973E+03  0.23539E+06  0.49553E+06  0.22723E+03  0.34936E+02  0.11820E+03 -0.18696E+06  0.35147E+03  0.27925E+02  0.54696E+02
    32.220000   105.040000  0.68422E-01 -0.79984E+00  0.19192E+00  0.72251E+06  0.11361E+06  0.19155E+06 -0.23139E+06  0.82891E+06 -0.58908E+05 -0.14226E-04  0.47164E-04 -0.37674E-04  0.00000E+00  0.59163E-06  0.60714E+04 -0.83226E+05 -0.82040E+05  0.87669E+06  0.11904E+03  0.95425E+05  0.96271E+06  0.22200E+03  0.36074E+02  0.11524E+03 -0.46507E+06  0.34878E+03  0.25865E+02  0.54856E+02
    32.280000   105.040000  0.13959E+00 -0.11569E+01  0.32107E+00  0.12455E+07  0.13199E+07 -0.17333E+06 -0.78389E+06  0.15424E+07  0.33587E+06 -0.18070E-04  0.79564E-04 -0.51559E-04  0.00000E+00  0.98976E-06 -0.87515E+06 -0.12214E+07 -0.11406E+07  0.11801E+07  0.11145E+03 -0.46771E+06  0.17867E+07  0.21176E+03  0.38761E+02  0.10643E+03 -0.10492E+07  0.34936E+03  0.20095E+02  0.58979E+02
    32.340000   105.040000  0.24827E+00 -0.16132E+01  0.63170E+00  0.22002E+07  0.37475E+07 -0.16120E+07 -0.11141E+07  0.20444E+07  0.15052E+07 -0.17475E-04  0.12492E-03 -0.47895E-04  0.00000E+00  0.19473E-05 -0.28697E+07 -0.39361E+07 -0.21349E+07  0.23114E+06  0.73705E+02 -0.75854E+06  0.32202E+07  0.18351E+03  0.46477E+02  0.78265E+02 -0.13514E+07  0.54171E+02  0.12441E+02  0.13320E+03
    32.400000   105.040000  0.57890E+00 -0.19677E+01  0.11925E+01  0.42256E+07  0.10130E+08 -0.49445E+07 -0.26902E+07  0.15066E+06  0.28260E+07 -0.44979E-04  0.19071E-03 -0.74349E-04  0.00000E+00  0.36761E-05 -0.22098E+07 -0.95683E+07  0.38154E+07 -0.25384E+07  0.30301E+03  0.11136E+08  0.68792E+07  0.12140E+02  0.57888E+02  0.24894E+03  0.82606E+07  0.21040E+03  0.69958E+02  0.28890E+03
    32.460000   105.040000  0.14810E+00  0.15474E+01 -0.15661E+01  0.12119E+07  0.19793E+07  0.38570E+06 -0.38291E+07 -0.11496E+07  0.18818E+07 -0.13414E-03  0.26058E-04 -0.74465E-04  0.00000E+00 -0.48279E-05 -0.60641E+06 -0.21043E+07 -0.21043E+07 -0.13290E+06  0.11982E+03  0.13374E+07  0.51226E+06  0.12935E+03  0.22728E+02  0.60137E+02  0.14574E+07  0.35259E+03  0.36542E+02  0.10885E+03
    32.520000   105.040000  0.19645E+00  0.84382E+00 -0.57765E+00  0.72673E+06  0.31646E+06  0.10243E+07 -0.17356E+07 -0.58183E+06  0.71124E+06 -0.77274E-04 -0.25271E-05 -0.49824E-04  0.00000E+00 -0.17807E-05  0.22605E+06 -0.43903E+05 -0.43069E+05  0.55439E+06  0.12079E+03  0.52584E+06  0.50922E+06  0.19871E+03  0.24027E+02  0.10976E+03  0.99987E+06  0.34823E+03  0.33103E+02  0.75398E+02
    32.580000   105.040000  0.22451E+00  0.45225E+00 -0.13458E+00  0.24607E+06 -0.35282E+06  0.44390E+06 -0.65916E+06 -0.31177E+06 -0.18945E+06 -0.45623E-04 -0.55253E-05 -0.30698E-04  0.00000E+00 -0.41488E-06  0.45278E+06  0.42322E+06  0.45529E+06  0.44614E+06  0.12479E+03  0.48486E+06  0.39692E+06  0.22339E+03  0.30962E+02  0.12343E+03  0.45108E+06  0.34622E+03  0.32491E+02  0.58151E+02
    32.640000   105.040000  0.23461E+00  0.25168E+00  0.27014E-01 -0.11611E+06 -0.46638E+06  0.17437E+05 -0.16205E+06 -0.15970E+06 -0.38876E+06 -0.26266E-04 -0.33721E-05 -0.18032E-04  0.00000E+00  0.83277E-07  0.36875E+06  0.35416E+06  0.38031E+06  0.15302E+06  0.12432E+03  0.38221E+06  0.16302E+06  0.23025E+03  0.33743E+02  0.12447E+03  0.82743E+05  0.34792E+03  0.31567E+02  0.53094E+02
    32.700000   105.040000  0.22551E+00  0.15236E+00  0.78887E-01 -0.30792E+06 -0.38917E+06 -0.90562E+05  0.19648E+05 -0.69834E+05 -0.33233E+06 -0.14904E-04 -0.15907E-05 -0.10644E-04  0.00000E+00  0.24319E-06  0.27155E+06  0.26369E+06  0.27181E+06  0.16091E+05  0.12241E+03  0.27876E+06  0.26480E+05  0.23156E+03  0.34180E+02  0.12293E+03 -0.57520E+05  0.35054E+03  0.30603E+02  0.53140E+02
    32.760000   105.040000  0.20453E+00  0.10198E+00  0.91240E-01 -0.36127E+06 -0.28391E+06 -0.80560E+05  0.64343E+05 -0.24706E+05 -0.23921E+06 -0.84108E-05 -0.71064E-06 -0.64799E-05  0.00000E+00  0.28127E-06  0.20288E+06  0.19959E+06  0.20082E+06 -0.22732E+05  0.12094E+03  0.20599E+06 -0.19733E+05  0.23126E+03  0.33960E+02  0.12147E+03 -0.79249E+05  0.35248E+03  0.30005E+02  0.54331E+02
    32.820000   105.040000  0.17991E+00  0.74578E-01  0.89548E-01 -0.34018E+06 -0.20209E+06 -0.53282E+05  0.61753E+05 -0.54837E+04 -0.16480E+06 -0.47522E-05 -0.33973E-06 -0.41184E-05  0.00000E+00  0.27605E-06  0.15331E+06  0.15191E+06  0.15194E+06 -0.28560E+05  0.12015E+03  0.15467E+06 -0.28614E+05  0.23067E+03  0.33674E+02  0.12057E+03 -0.66198E+05  0.35352E+03  0.29735E+02  0.55348E+02
    32.880000   105.040000  0.15652E+00  0.58263E-01  0.83221E-01 -0.29321E+06 -0.14691E+06 -0.32772E+05  0.48436E+05  0.11693E+04 -0.11308E+06 -0.26872E-05 -0.19525E-06 -0.27384E-05  0.00000E+00  0.25655E-06  0.11660E+06  0.11594E+06  0.11600E+06 -0.26908E+05  0.11980E+03  0.11727E+06 -0.27573E+05  0.23016E+03  0.33448E+02  0.12011E+03 -0.49407E+05  0.35397E+03  0.29645E+02  0.56012E+02
    32.940000   105.040000  0.13610E+00  0.47677E-01  0.75842E-01 -0.24420E+06 -0.11034E+06 -0.20014E+05  0.35584E+05  0.27654E+04 -0.78497E+05 -0.15096E-05 -0.13739E-06 -0.18986E-05  0.00000E+00  0.23380E-06  0.89534E+05  0.89174E+05  0.89329E+05 -0.24099E+05  0.11967E+03  0.89898E+05 -0.24672E+05  0.22979E+03  0.33291E+02  0.11989E+03 -0.36139E+05  0.35413E+03  0.29633E+02  0.56413E+02
    33.000000   105.040000  0.11890E+00  0.40298E-01  0.68730E-01 -0.20141E+06 -0.85567E+05 -0.12423E+05  0.25544E+05  0.26531E+04 -0.55526E+05 -0.82915E-06 -0.10984E-06 -0.13662E-05  0.00000E+00  0.21188E-06  0.69672E+05  0.69455E+05  0.69640E+05 -0.21322E+05  0.11963E+03  0.69891E+05 -0.21704E+05  0.22954E+03  0.33187E+02  0.11979E+03 -0.26764E+05  0.35416E+03  0.29649E+02  0.56647E+02
    30.000000   105.120000  0.33705E-01 -0.63251E-01 -0.13266E-02  0.23283E+05  0.12181E+05  0.25800E+03 -0.20978E+05  0.20788E+04 -0.28604E+04 -0.26318E-07  0.18812E-06 -0.29848E-06  0.00000E+00 -0.40897E-08 -0.94519E+04 -0.94777E+04 -0.94503E+04  0.15051E+05  0.12014E+03 -0.94261E+04  0.15054E+05  0.22887E+03  0.33011E+02  0.12008E+03  0.55917E+03  0.35336E+03  0.29875E+02  0.56762E+02
    30.060000   105.120000  0.35547E-01 -0.67752E-01 -0.18019E-02  0.24564E+05  0.14565E+05  0.29362E+03 -0.22899E+05  0.23887E+04 -0.31365E+04 -0.29775E-07  0.20202E-06 -0.31538E-06  0.00000E+00 -0.55546E-08 -0.10662E+05 -0.10691E+05 -0.10661E+05  0.16537E+05  0.12015E+03 -0.10633E+05  0.16543E+05  0.22886E+03  0.33013E+02  0.12008E+03  0.82408E+03  0.35334E+03  0.29875E+02  0.56758E+02
    30.120000   105.120000  0.37448E-01 -0.72592E-01 -0.23163E-02  0.25873E+05  0.17280E+05  0.33431E+03 -0.24947E+05  0.27415E+04 -0.34368E+04 -0.33823E-07  0.21729E-06 -0.33307E-06  0.00000E+00 -0.71405E-08 -0.12002E+05 -0.12034E+05 -0.12002E+05  0.18154E+05  0.12015E+03 -0.11970E+05  0.18164E+05  0.22885E+03  0.33015E+02  0.12008E+03  0.11319E+04  0.35333E+03  0.29874E+02  0.56754E+02
    30.180000   105.120000  0.39403E-01 -0.77791E-01 -0.28714E-02  0.27205E+05  0.20362E+05  0.38077E+03 -0.27123E+05  0.31425E+04 -0.37629E+04 -0.38546E-07  0.23411E-06 -0.35157E-06  0.00000E+00 -0.88516E-08 -0.13483E+05 -0.13519E+05 -0.13484E+05  0.19909E+05  0.12016E+03 -0.13447E+05  0.19924E+05  0.22884E+03  0.33017E+02  0.12008E+03  0.14873E+04  0.35332E+03  0.29873E+02  0.56749E+02
    30.240000   105.120000  0.41407E-01 -0.83369E-01 -0.34682E-02  0.28555E+05  0.23847E+05  0.43384E+03 -0.29424E+05  0.35976E+04 -0.41166E+04 -0.44040E-07  0.25266E-06 -0.37086E-06  0.00000E+00 -0.10691E-07 -0.15117E+05 -0.15157E+05 -0.15120E+05  0.21812E+05  0.12016E+03 -0.15077E+05  0.21834E+05  0.22883E+03  0.33020E+02  0.12008E+03  0.18953E+04  0.35330E+03  0.29872E+02  0.56744E+02
    30.300000   105.120000  0.43449E-01 -0.89346E-01 -0.41076E-02  0.29916E+05  0.27777E+05  0.49446E+03 -0.31847E+05  0.41136E+04 -0.44994E+04 -0.50413E-07  0.27317E-06 -0.39093E-06  0.00000E+00 -0.12663E-07 -0.16914E+05 -0.16958E+05 -0.16919E+05  0.23871E+05  0.12017E+03 -0.16870E+05  0.23903E+05  0.22882E+03  0.33024E+02  0.12008E+03  0.23609E+04  0.35329E+03  0.29870E+02  0.56738E+02
    30.360000   105.120000  0.45521E-01 -0.95740E-01 -0.47902E-02  0.31281E+05  0.32195E+05  0.56373E+03 -0.34387E+05  0.46977E+04 -0.49130E+04 -0.57786E-07  0.29588E-06 -0.41178E-06  0.00000E+00 -0.14767E-07 -0.18886E+05 -0.18934E+05 -0.18893E+05  0.26096E+05  0.12017E+03 -0.18838E+05  0.26138E+05  0.22882E+03  0.33028E+02  0.12008E+03  0.28896E+04  0.35328E+03  0.29867E+02  0.56732E+02
    30.420000   105.120000  0.47612E-01 -0.10257E+00 -0.55158E-02  0.32643E+05  0.37146E+05  0.64290E+03 -0.37035E+05  0.53583E+04 -0.53591E+04 -0.66295E-07  0.32105E-06 -0.43338E-06  0.00000E+00 -0.17004E-07 -0.21046E+05 -0.21098E+05 -0.21055E+05  0.28495E+05  0.12018E+03 -0.20993E+05  0.28551E+05  0.22881E+03  0.33033E+02  0.12008E+03  0.34870E+04  0.35327E+03  0.29864E+02  0.56725E+02
    30.480000   105.120000  0.49707E-01 -0.10985E+00 -0.62837E-02  0.33991E+05  0.42678E+05  0.73338E+03 -0.39777E+05  0.61043E+04 -0.58392E+04 -0.76094E-07  0.34901E-06 -0.45570E-06  0.00000E+00 -0.19371E-07 -0.23404E+05 -0.23461E+05 -0.23417E+05  0.31077E+05  0.12018E+03 -0.23346E+05  0.31149E+05  0.22881E+03  0.33038E+02  0.12008E+03  0.41589E+04  0.35326E+03  0.29860E+02  0.56717E+02
